age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,pdays_contacted_before,pdays_clean,score
24,student,single,high.school,no,no,yes,cellular,jun,thu,2,12,2,failure,-1.7,94.055,-39.8,0.729,4991.6,yes,1,12,0.8675
49,admin.,married,high.school,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,yes,1,3,0.8675
43,technician,married,high.school,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-1.7,94.027,-38.3,0.903,4991.6,yes,0,-1,0.8675
38,admin.,single,university.degree,unknown,yes,no,cellular,sep,wed,1,3,1,success,-3.4,92.379,-29.8,0.768,5017.5,yes,1,3,0.8675
55,retired,married,high.school,no,yes,no,cellular,oct,thu,2,7,1,success,-3.4,92.431,-26.9,0.722,5017.5,yes,1,7,0.8675
47,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,4,6,1,success,-3.4,92.649,-30.1,0.72,5017.5,yes,1,6,0.8675
42,self-employed,married,basic.4y,no,no,no,telephone,oct,fri,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,yes,0,-1,0.8675
75,retired,married,basic.4y,no,no,no,cellular,apr,tue,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.8675
44,admin.,single,university.degree,no,no,no,cellular,aug,mon,1,6,1,success,-2.9,92.201,-31.4,0.861,5076.2,yes,1,6,0.8675
29,services,single,unknown,no,yes,no,cellular,apr,thu,5,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,yes,0,-1,0.8675
50,technician,married,high.school,no,yes,no,cellular,dec,mon,1,999,1,failure,-3.0,92.713,-33.0,0.717,5023.5,yes,0,-1,0.8675
29,admin.,married,university.degree,no,yes,yes,cellular,may,fri,3,13,2,failure,-1.8,93.876,-40.0,0.684,5008.7,yes,1,13,0.8675
38,technician,single,high.school,no,yes,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,0,-1,0.8675
30,blue-collar,married,high.school,no,yes,no,telephone,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes,0,-1,0.8675
39,technician,married,university.degree,no,no,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,yes,1,6,0.8673506406627901
29,unemployed,single,basic.4y,no,no,yes,cellular,jun,wed,3,3,2,success,-2.9,92.963,-40.8,1.244,5076.2,yes,1,3,0.8673038250952491
41,admin.,married,university.degree,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,yes,0,-1,0.8671045641149481
50,management,married,university.degree,no,no,no,telephone,jun,mon,5,6,1,success,-1.7,94.055,-39.8,0.72,4991.6,yes,1,6,0.8668111820199778
60,admin.,married,high.school,no,no,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes,1,2,0.8664421090146197
25,student,single,high.school,no,no,no,cellular,oct,fri,3,999,0,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,yes,0,-1,0.8663107767479923
38,admin.,single,university.degree,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,yes,0,-1,0.8651087259451373
43,admin.,divorced,university.degree,no,no,no,telephone,apr,fri,4,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,yes,0,-1,0.865
43,technician,single,professional.course,no,no,no,cellular,may,tue,2,3,2,success,-1.8,93.876,-40.0,0.668,5008.7,yes,1,3,0.865
33,admin.,married,university.degree,no,yes,no,cellular,mar,wed,3,4,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes,1,4,0.865
85,housemaid,married,basic.4y,unknown,no,no,cellular,apr,tue,6,6,1,success,-1.8,93.749,-34.6,0.642,5008.7,yes,1,6,0.865
30,admin.,single,high.school,no,yes,no,cellular,may,fri,5,999,0,nonexistent,-1.8,93.876,-40.0,0.684,5008.7,yes,0,-1,0.865
43,admin.,married,university.degree,no,yes,no,telephone,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes,0,-1,0.865
43,entrepreneur,married,university.degree,no,no,no,cellular,sep,mon,1,3,1,success,-1.1,94.199,-37.5,0.882,4963.6,yes,1,3,0.865
30,entrepreneur,married,university.degree,no,no,no,telephone,oct,fri,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,yes,0,-1,0.865
30,admin.,single,professional.course,no,unknown,unknown,cellular,jun,thu,1,7,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes,1,7,0.865
34,admin.,married,university.degree,no,yes,no,cellular,may,fri,3,8,3,failure,-1.8,93.876,-40.0,0.695,5008.7,yes,1,8,0.865
47,services,divorced,university.degree,no,yes,yes,cellular,may,tue,1,15,3,failure,-1.8,93.876,-40.0,0.688,5008.7,yes,1,15,0.865
39,entrepreneur,married,professional.course,no,no,no,telephone,sep,wed,3,6,1,success,-1.1,94.199,-37.5,0.876,4963.6,yes,1,6,0.865
24,admin.,single,university.degree,no,yes,no,cellular,oct,fri,3,3,2,success,-1.1,94.601,-49.5,0.993,4963.6,yes,1,3,0.865
80,retired,divorced,basic.4y,no,yes,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,yes,0,-1,0.865
62,technician,married,unknown,no,no,no,cellular,mar,mon,2,3,2,success,-1.8,93.369,-34.8,0.646,5008.7,yes,1,3,0.865
30,management,married,university.degree,no,yes,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes,1,2,0.865
24,student,single,high.school,no,yes,no,cellular,may,wed,1,3,5,success,-1.8,93.876,-40.0,0.672,5008.7,yes,1,3,0.865
63,admin.,married,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,yes,0,-1,0.865
30,admin.,single,university.degree,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,yes,0,-1,0.865
31,technician,married,university.degree,no,yes,yes,cellular,oct,tue,4,6,2,success,-1.1,94.601,-49.5,0.982,4963.6,yes,1,6,0.8647170899291055
60,admin.,married,high.school,no,unknown,unknown,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes,1,2,0.8643076671813755
40,blue-collar,divorced,professional.course,no,no,no,cellular,jun,wed,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes,1,3,0.8642883858722185
33,blue-collar,single,basic.4y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.8641508495123672
50,admin.,married,university.degree,no,yes,no,cellular,jul,thu,5,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,yes,0,-1,0.8637990984397348
47,admin.,single,basic.9y,no,yes,yes,cellular,jul,thu,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,yes,1,6,0.8637480623529242
28,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes,0,-1,0.8631680811479874
28,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,no,0,-1,0.8631680811479874
28,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes,0,-1,0.8631680811479874
33,admin.,married,university.degree,no,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,0,-1,0.8631150798473359
31,admin.,married,university.degree,no,yes,no,telephone,oct,mon,1,999,0,nonexistent,-0.1,93.798,-40.4,4.912,5195.8,yes,0,-1,0.8625
52,admin.,married,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,93.876,-40.0,0.668,5008.7,yes,0,-1,0.8625
54,admin.,married,university.degree,no,yes,no,cellular,aug,fri,2,3,1,success,-2.9,92.201,-31.4,0.849,5076.2,yes,1,3,0.8625
22,student,single,high.school,no,no,no,cellular,oct,fri,2,999,1,failure,-3.4,92.431,-26.9,0.739,5017.5,yes,0,-1,0.8625
38,admin.,married,high.school,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.8625
71,retired,married,basic.4y,no,no,no,cellular,apr,mon,2,4,1,success,-1.8,93.749,-34.6,0.645,5008.7,yes,1,4,0.8625
31,technician,divorced,professional.course,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,0,-1,0.8625
31,technician,divorced,professional.course,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,0,-1,0.8625
28,student,single,high.school,no,yes,no,cellular,jun,fri,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,0,-1,0.8625
26,admin.,single,high.school,no,no,no,telephone,oct,fri,2,4,1,success,-3.4,92.431,-26.9,0.73,5017.5,yes,1,4,0.8625
80,retired,married,basic.4y,no,no,no,cellular,mar,fri,3,6,4,success,-1.8,93.369,-34.8,0.649,5008.7,yes,1,6,0.8625
31,admin.,single,university.degree,no,yes,no,cellular,jun,tue,2,13,1,success,-2.9,92.963,-40.8,1.262,5076.2,yes,1,13,0.8625
24,technician,single,professional.course,no,yes,no,cellular,jul,thu,2,3,1,success,-1.7,94.215,-40.3,0.884,4991.6,yes,1,3,0.8625
26,admin.,single,university.degree,no,yes,no,telephone,oct,mon,1,999,0,nonexistent,-0.1,93.798,-40.4,4.912,5195.8,yes,0,-1,0.8625
55,admin.,married,professional.course,no,yes,no,cellular,dec,thu,1,9,2,success,-3.0,92.713,-33.0,0.714,5023.5,yes,1,9,0.8625
26,services,single,high.school,no,yes,no,cellular,jul,tue,1,13,1,success,-2.9,92.469,-33.6,1.044,5076.2,yes,1,13,0.8625
34,services,married,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes,0,-1,0.8625
32,admin.,single,university.degree,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.749,-34.6,0.635,5008.7,yes,0,-1,0.8625
25,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,0,-1,0.8625
35,services,married,professional.course,no,yes,no,cellular,apr,thu,2,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes,1,6,0.8625
39,technician,single,university.degree,unknown,no,yes,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes,0,-1,0.8625
48,technician,married,high.school,no,yes,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes,0,-1,0.8625
31,technician,single,university.degree,no,yes,no,cellular,apr,thu,1,5,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes,1,5,0.8625
25,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,0,-1,0.8625
59,admin.,divorced,high.school,no,no,no,cellular,nov,thu,3,3,2,success,-1.1,94.767,-50.8,1.05,4963.6,yes,1,3,0.8625
40,services,married,professional.course,no,yes,no,cellular,oct,thu,1,3,1,success,-3.4,92.431,-26.9,0.74,5017.5,yes,1,3,0.8625
25,admin.,single,university.degree,no,no,yes,cellular,nov,mon,1,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,7,0.8625
32,blue-collar,married,basic.4y,no,no,no,cellular,sep,wed,2,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,yes,0,-1,0.8625
76,retired,married,basic.4y,no,yes,no,cellular,sep,wed,2,3,1,success,-3.4,92.379,-29.8,0.781,5017.5,yes,1,3,0.8625
36,blue-collar,single,high.school,no,yes,yes,cellular,jun,wed,2,3,1,success,-1.7,94.055,-39.8,0.739,4991.6,yes,1,3,0.8625
66,retired,married,basic.4y,no,no,yes,cellular,apr,wed,5,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes,0,-1,0.8623482868289919
42,services,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.8623077553387287
42,services,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.8623077553387287
55,technician,married,high.school,no,yes,no,cellular,dec,thu,1,999,1,failure,-3.0,92.713,-33.0,0.72,5023.5,yes,0,-1,0.8622207317665339
46,housemaid,single,university.degree,no,yes,yes,cellular,jun,fri,1,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,yes,1,3,0.8620027002208278
47,housemaid,single,professional.course,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.8613792852287073
67,admin.,married,basic.4y,unknown,no,no,cellular,oct,thu,2,2,2,success,-3.4,92.431,-26.9,0.722,5017.5,yes,1,2,0.86
25,services,single,high.school,no,no,yes,telephone,jul,thu,2,8,4,success,-1.7,94.215,-40.3,0.81,4991.6,yes,1,8,0.86
26,admin.,single,university.degree,no,unknown,unknown,cellular,jun,tue,2,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,yes,1,3,0.86
36,admin.,single,basic.9y,no,yes,yes,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,yes,0,-1,0.86
34,blue-collar,married,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes,0,-1,0.86
58,management,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,yes,0,-1,0.86
42,blue-collar,married,basic.6y,no,yes,yes,cellular,mar,tue,1,7,3,failure,-1.8,93.369,-34.8,0.652,5008.7,yes,1,7,0.86
40,admin.,married,high.school,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,yes,0,-1,0.86
25,admin.,single,university.degree,no,yes,no,cellular,aug,mon,1,6,1,success,-2.9,92.201,-31.4,0.861,5076.2,yes,1,6,0.86
28,student,single,basic.9y,no,no,yes,cellular,aug,wed,1,6,3,failure,-1.7,94.027,-38.3,0.9,4991.6,yes,1,6,0.86
22,student,single,high.school,no,yes,no,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,0.742,5017.5,yes,1,6,0.86
22,student,single,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,93.876,-40.0,0.697,5008.7,yes,0,-1,0.86
59,admin.,divorced,professional.course,no,unknown,unknown,cellular,aug,tue,1,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes,1,4,0.86
73,retired,single,professional.course,no,no,no,cellular,apr,fri,1,6,3,success,-1.8,93.749,-34.6,0.645,5008.7,yes,1,6,0.86
75,retired,married,basic.4y,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.86
88,retired,divorced,basic.4y,no,no,no,cellular,oct,wed,2,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes,1,6,0.86
53,technician,married,high.school,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes,0,-1,0.86
43,admin.,married,high.school,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,yes,0,-1,0.8590779040622106
30,admin.,single,university.degree,no,no,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,0,-1,0.8585242108995714
70,retired,married,basic.4y,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,0,-1,0.8575
52,technician,married,university.degree,no,no,yes,telephone,may,tue,1,2,2,success,-1.8,93.876,-40.0,0.668,5008.7,yes,1,2,0.8575
37,technician,married,professional.course,no,yes,no,telephone,apr,mon,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,yes,0,-1,0.8575
44,technician,married,university.degree,no,yes,yes,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.8575
32,management,single,university.degree,no,no,no,cellular,aug,thu,1,3,2,success,-2.9,92.201,-31.4,0.851,5076.2,yes,1,3,0.8575
52,admin.,married,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,93.876,-40.0,0.672,5008.7,yes,0,-1,0.8575
30,student,married,university.degree,no,no,no,cellular,aug,mon,2,3,2,success,-2.9,92.201,-31.4,0.821,5076.2,yes,1,3,0.8575
41,management,married,unknown,no,yes,no,cellular,may,fri,1,18,2,failure,-1.8,93.876,-40.0,0.695,5008.7,yes,1,18,0.8575
56,retired,married,basic.4y,no,no,no,cellular,dec,thu,4,999,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes,0,-1,0.8575
32,student,single,unknown,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,93.876,-40.0,0.672,5008.7,yes,0,-1,0.8575
34,admin.,married,university.degree,no,no,yes,cellular,sep,mon,3,999,0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6,yes,0,-1,0.8575
37,admin.,married,university.degree,no,yes,no,cellular,jul,fri,5,4,2,success,-1.7,94.215,-40.3,0.896,4991.6,yes,1,4,0.8572183645722055
19,student,single,unknown,no,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.8571720785598999
24,student,single,high.school,no,yes,no,cellular,oct,thu,3,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes,0,-1,0.8569341191609208
30,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,0,-1,0.8569253663795169
30,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.8569253663795169
30,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.8569253663795169
30,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.8569253663795169
30,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,0,-1,0.8569253663795169
26,admin.,single,high.school,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.8566516588535539
42,technician,married,professional.course,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes,0,-1,0.856429019314188
36,admin.,married,university.degree,no,no,no,cellular,jun,mon,1,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,yes,1,3,0.8559438872611637
26,unemployed,single,university.degree,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,0,-1,0.8557565074789986
26,unemployed,single,university.degree,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,0,-1,0.8557565074789986
26,unemployed,single,university.degree,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes,0,-1,0.8557565074789986
26,admin.,single,university.degree,no,no,no,cellular,nov,fri,3,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,yes,0,-1,0.855
46,services,married,university.degree,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,yes,0,-1,0.855
61,retired,married,basic.4y,no,yes,no,cellular,apr,wed,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.855
53,management,divorced,university.degree,no,yes,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes,1,2,0.855
31,admin.,single,university.degree,no,unknown,unknown,cellular,oct,tue,1,3,1,success,-1.1,94.601,-49.5,1.008,4963.6,yes,1,3,0.855
32,admin.,single,university.degree,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,yes,0,-1,0.855
29,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes,0,-1,0.855
60,retired,married,high.school,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,yes,0,-1,0.855
56,admin.,married,basic.9y,no,yes,no,cellular,aug,wed,1,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,yes,1,4,0.855
38,services,married,high.school,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.65,5008.7,yes,0,-1,0.855
32,blue-collar,single,high.school,no,no,no,cellular,jun,mon,1,2,2,success,-1.7,94.055,-39.8,0.754,4991.6,yes,1,2,0.855
31,admin.,single,university.degree,no,yes,yes,cellular,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,yes,0,-1,0.855
29,admin.,single,university.degree,no,no,no,cellular,nov,thu,2,9,2,failure,-3.4,92.649,-30.1,0.714,5017.5,yes,1,9,0.855
50,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,4,3,2,success,-1.8,92.893,-46.2,1.354,5099.1,yes,1,3,0.855
33,entrepreneur,married,university.degree,no,yes,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,yes,0,-1,0.855
22,technician,single,professional.course,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,yes,0,-1,0.8547138729727105
29,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,yes,0,-1,0.8546401390638572
36,admin.,married,high.school,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes,0,-1,0.8544405377053224
41,technician,divorced,professional.course,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.8543671335217189
31,self-employed,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,yes,0,-1,0.8536008643768987
29,admin.,single,university.degree,no,no,no,cellular,apr,thu,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes,0,-1,0.8534486971598539
33,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,yes,0,-1,0.8525
33,technician,married,professional.course,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes,0,-1,0.8525
45,unemployed,married,high.school,no,no,no,cellular,sep,wed,2,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,yes,0,-1,0.8525
23,blue-collar,single,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,-2.9,92.469,-33.6,1.007,5076.2,yes,0,-1,0.8525
63,retired,married,basic.4y,no,yes,no,cellular,nov,fri,1,3,2,success,-1.1,94.767,-50.8,1.049,4963.6,yes,1,3,0.8525
61,retired,married,basic.4y,no,yes,no,cellular,nov,mon,1,9,3,failure,-3.4,92.649,-30.1,0.714,5017.5,yes,1,9,0.8525
34,admin.,married,high.school,no,yes,no,cellular,jun,wed,1,6,2,success,-1.7,94.055,-39.8,0.704,4991.6,yes,1,6,0.8525
32,self-employed,married,university.degree,no,yes,no,cellular,nov,thu,1,6,3,failure,-3.4,92.649,-30.1,0.714,5017.5,yes,1,6,0.8525
30,student,married,university.degree,no,yes,no,cellular,aug,mon,3,3,1,success,-2.9,92.201,-31.4,0.821,5076.2,yes,1,3,0.8525
66,retired,married,basic.4y,no,yes,no,cellular,nov,mon,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,7,0.8525
32,technician,single,university.degree,no,no,no,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,0.728,5017.5,yes,0,-1,0.8525
30,admin.,married,university.degree,no,no,no,cellular,sep,mon,2,6,1,success,-3.4,92.379,-29.8,0.739,5017.5,yes,1,6,0.8525
40,services,married,high.school,no,yes,no,cellular,nov,thu,3,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,3,0.8525
50,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,3,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes,1,3,0.8525
26,admin.,single,university.degree,no,no,yes,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,0,-1,0.8522607323730523
51,technician,single,university.degree,no,yes,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,0,-1,0.852218303874915
33,admin.,single,university.degree,no,yes,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.749,-34.6,0.638,5008.7,yes,0,-1,0.8522172113236866
34,admin.,single,university.degree,no,no,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,yes,0,-1,0.8519878835425384
